0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
07230100,"Mantenimiento Y Reparaciones Efectuadas En El Taller: Engrase, Sincronización, Revisiones Técnicas, Instalaciones De Partes Y Accesorios, Balanceo De Ruedas, Despinchada, Lavado Y Polichado, Servicios De Grúa, Etc.",104.4,0.39,0.39,1.91,0.0,0.0,0.01,,,,,,,,,,,,
07230200,Compra Y Cambio De Aceite,108.86,0.13,0.13,3.48,0.0,0.0,0.01,,,,,,,,,,,,
07230300,Servicios De Latonería Y Pintura,105.43,0.01,0.01,-0.25,0.0,0.0,0.0,,,,,,,,,,,,
07240100,Parqueaderos,106.12,0.31,0.31,2.63,0.0,0.0,0.01,,,,,,,,,,,,
07240200,Peajes,108.48,0.86,0.86,2.77,0.0,0.0,0.0,,,,,,,,,,,,
07240300,"Gastos Reglamentarios Relacionados Con La Propiedad, Manejo Y Alquiler De Vehículos",115.55,3.57,3.57,3.97,0.0,0.0,0.0,,,,,,,,,,,,
07330100,Transporte De Pasajeros Y Equipaje En Avión (Incluye Pagos Por Exceso De Equipaje),85.19,-11.68,-11.68,-14.61,-0.03,-0.03,-0.03,,,,,,,,,,,,
07371000,Transporte urbano  (incluye tren y metro),109.95,1.02,1.02,3.19,0.05,0.05,0.15,,,,,,,,,,,,
07372000,"Transporte intermunicipal, interveredal e interIPC",138.79,-0.42,-0.42,45.74,0.0,0.0,0.14,,,,,,,,,,,,
07373000,Transporte escolar,111.46,0.0,0.0,5.77,0.0,0.0,0.02,,,,,,,,,,,,
08210200,"Equipos de telefonía móvil, similares y reparación",79.29,-2.3,-2.3,-11.79,-0.01,-0.01,-0.04,,,,,,,,,,,,
08310400,Servicios de comunicación fija y móvil y provisión a internet,104.64,0.0,0.0,0.26,0.0,0.0,0.01,,,,,,,,,,,,
09110100,"Equipo Para La Recepción, Grabación Y Reproducción De Sonido Únicamente",90.78,-0.74,-0.74,-7.68,0.0,0.0,0.0,,,,,,,,,,,,
09110200,"Equipo Para La Grabación, Recepción Y Reproducción  De Imagen Y Sonido",85.79,0.98,0.98,-7.71,0.0,0.0,-0.01,,,,,,,,,,,,
09130100,Aparatos De Procesamiento De Información Y Hardware,93.77,0.89,0.89,-2.25,0.0,0.0,0.0,,,,,,,,,,,,
09310200,Juegos Y Juguetes Infantiles,102.88,0.55,0.55,1.92,0.0,0.0,0.0,,,,,,,,,,,,
09310300,"Artículos, Adornos Y Prendas De Vestir Para Fiestas",102.76,-0.09,-0.09,1.12,0.0,0.0,0.0,,,,,,,,,,,,
09330200,"Plantas Naturales: Ramos De Flores, Matas, Arbustos",109.16,1.2,1.2,5.52,0.0,0.0,0.0,,,,,,,,,,,,
09340200,Alimentos Para Animales Domésticos Y Mascotas,113.61,0.28,0.28,5.63,0.0,0.0,0.01,,,,,,,,,,,,
09340300,"Productos  Para Animales Domésticos Y Mascotas, Productos De Veterinaria, Artículos Para El Cuidado E Higiene (Shampoo, Jabón, Desodorantes) Y Accesorios Para Mascotas (Collares, Perrera, Jaula, Acuarios Y Otros)",103.83,0.17,0.17,0.94,0.0,0.0,0.0,,,,,,,,,,,,
09350100,"Servicios De Veterinaria Y De Otro Tipo Para Animales Domésticos: Cuidado, Salón De Belleza, Alojamiento, Entrenamiento, Paseadores De Perros Y Colegios Para Mascotas Etc.",110.69,0.41,0.41,4.5,0.0,0.0,0.0,,,,,,,,,,,,
09410100,Servicios Recreativos,95.88,0.68,0.68,-6.71,0.0,0.0,-0.02,,,,,,,,,,,,
09410200,Servicios Prestados Por Escenarios Deportivos,102.5,-0.29,-0.29,0.72,0.0,0.0,0.0,,,,,,,,,,,,
09420100,Cines Y Teatros,112.22,0.09,0.09,0.05,0.0,0.0,0.0,,,,,,,,,,,,
09420600,Suscripción y servicio de televisión por redes y cable ,107.21,0.02,0.02,1.57,0.0,0.0,0.01,,,,,,,,,,,,
09510100,Libros Y Lista De Útiles Escolares Completa,102.75,0.11,0.11,1.25,0.0,0.0,0.0,,,,,,,,,,,,
09510200,"Libros de texto: textos guías para clase (incluye libros de literatura, poesía, etc., requeridos en clase)",107.06,0.0,0.0,2.31,0.0,0.0,0.0,,,,,,,,,,,,
09520400,Compra de periódicos,105.9,1.2,1.2,1.8,0.0,0.0,0.0,,,,,,,,,,,,
09530100,Material Impreso Diverso,100.63,0.0,0.0,0.44,0.0,0.0,0.0,,,,,,,,,,,,
09540100,"Artículos De Papelería: Cuadernos, Agendas, Papel Suelto Y En Resmas",101.72,0.09,0.09,0.19,0.0,0.0,0.0,,,,,,,,,,,,
09540200,Artículos Para Escribir,105.71,0.46,0.46,3.19,0.0,0.0,0.0,,,,,,,,,,,,
09540300,Artículos Para Pintura Y Dibujo,102.67,0.26,0.26,1.06,0.0,0.0,0.0,,,,,,,,,,,,
09610300,"Paquetes turísticos completos, incluye paquetes de viajes de excursión realizados durante un día (sin pernoctar)",100.66,-6.66,-6.66,-6.47,-0.04,-0.04,-0.04,,,,,,,,,,,,
10110400,Educación preescolar y básica primaria,106.21,0.0,0.0,0.05,0.0,0.0,0.0,,,,,,,,,,,,
10210100,Educación Secundaria,109.53,0.0,0.0,2.62,0.0,0.0,0.02,,,,,,,,,,,,
10410100,"Inscripciones y matrículas en carreras técnicas, tecnológicas y universitarias",81.25,0.0,0.0,-23.15,0.0,0.0,-0.31,,,,,,,,,,,,
10410200,"Inscripciones y matrículas en postgrados (especialización, maestría, doctorado)",97.14,0.0,0.0,-7.08,0.0,0.0,-0.02,,,,,,,,,,,,
10419900,Otros gastos en educación superior,100.06,0.0,0.0,-3.39,0.0,0.0,0.0,,,,,,,,,,,,
10510100,Cursos de educación no formal,101.06,0.0,0.0,-2.58,0.0,0.0,-0.01,,,,,,,,,,,,
10510400,"Diplomados, educación continuada, preicfes, preuniversitarios",100.9,0.0,0.0,3.05,0.0,0.0,0.0,,,,,,,,,,,,
10510800,Pagos por asesorías de tareas y clases dictadas por particulares,106.39,0.0,0.0,5.83,0.0,0.0,0.0,,,,,,,,,,,,
11110100,"Comidas en establecimientos de servicio a la mesa y autoservicio,  medios de transporte, máquinas expendedoras, puestos móviles, y lugares de esparcimiento; se incluyen también las  contratadas por encargo, para llevar y por servicio a domicilio",109.44,0.79,0.79,4.06,0.05,0.05,0.26,,,,,,,,,,,,
11110200,"Bebidas calientes : tinto, café con leche, chocolate, té, bebida achocolatada caliente, leche, agua de panela, agua aromática, avena caliente y similares  para consumo inmediato, en establecimientos de servicio a la mesa y autoservicio.",105.47,0.33,0.33,1.72,0.0,0.0,0.0,,,,,,,,,,,,
11110300,"Gaseosa Y Otros Refrescos  En Establecimientos De Servicio A La Mesa Y Autoservicio,  Medios De Transporte, Maquinas Expendedoras, Puestos Moviles, Y Lugares De Esparcimiento; Se Incluyen Tambien Las Adquiriudas Para Llevar Y Servicio A Domicilio",108.67,0.08,0.08,1.66,0.0,0.0,0.01,,,,,,,,,,,,
11110400,"Comidas preparadas fuera del hogar para consumo inmediato, en establecimientos de servicio a la mesa y autoservicio,  puestos móviles, lugares de esparcimiento, para llevar y por servicio a domicilio",107.65,0.66,0.66,2.85,0.01,0.01,0.06,,,,,,,,,,,,
11110700,"Gastos en discotecas, bares, griles, tabernas, fondas y tiendas dentro y  al aire libre (comida, bebidas, cover)",107.24,0.12,0.12,1.13,0.0,0.0,0.0,,,,,,,,,,,,
11120100,Pago Por Alimentación En Comedores,112.27,0.0,0.0,5.27,0.0,0.0,0.0,,,,,,,,,,,,
11210100,"Servicios de alojamiento en hoteles, pensiones, posadas, hostales y moteles; alojamiento en centros de vacaciones y por motivo de enseñanza: internados",93.44,-1.3,-1.3,-10.67,0.0,0.0,-0.02,,,,,,,,,,,,
12110100,Servicios Prestados En Salones De Peluquería Y Establecimientos De Cuidado Personal,106.24,0.16,0.16,2.44,0.0,0.0,0.02,,,,,,,,,,,,
12120100,Aparatos Eléctricos Para El Cuidado Personal Y Su Reparación,106.07,5.62,5.62,6.49,0.0,0.0,0.0,,,,,,,,,,,,
12130100,Artículos Para El Cuidado Y La Atención Personal,105.54,0.33,0.33,1.82,0.0,0.0,0.0,,,,,,,,,,,,
12130200,Artículos Para Higiene Corporal,104.95,0.57,0.57,0.46,0.01,0.01,0.01,,,,,,,,,,,,
12130300,Artículos Para La Higiene Oral,105.77,0.1,0.1,3.64,0.0,0.0,0.01,,,,,,,,,,,,
12130400,Productos De Belleza,104.73,0.25,0.25,2.78,0.0,0.0,0.01,,,,,,,,,,,,
12139900,Otros Productos Para El Aseo Personal,104.23,0.18,0.18,2.12,0.0,0.0,0.02,,,,,,,,,,,,
12310100,"Artículos En Oro,  Plata Y Piedras Preciosas Y Su Reparación",150.31,0.72,0.72,28.91,0.0,0.0,0.02,,,,,,,,,,,,
12310200,"Relojes, Cronómetros, Termómetros, Barómetros Y Su Reparación",107.98,0.24,0.24,4.18,0.0,0.0,0.0,,,,,,,,,,,,
12310300,Artículos De Fantasía Y Su Reparación,104.4,1.42,1.42,3.73,0.0,0.0,0.0,,,,,,,,,,,,
12320100,Artículos De Viaje Y Otros Artículos Para El Transporte De Efectos Personales,101.06,1.76,1.76,1.27,0.0,0.0,0.0,,,,,,,,,,,,
12320200,Artículos Para Bebés Y Su Reparación,103.01,0.72,0.72,0.94,0.0,0.0,0.0,,,,,,,,,,,,
12320400,"Artículos personales varios como: gafas de sol, lentes de contacto cosméticos, bastones, paraguas y sombrillas, abanicos, llaveros, etc.",100.22,1.26,1.26,-0.43,0.0,0.0,0.0,,,,,,,,,,,,
12410100,Servicios de protección social dentro y fuera del hogar,101.74,-0.58,-0.58,-1.67,0.0,0.0,0.0,,,,,,,,,,,,
12410200,"Guarderías, salacunas, cuidado de niños fuera del hogar y servicios de adopción",110.88,0.28,0.28,2.71,0.0,0.0,0.01,,,,,,,,,,,,
12410300,Cuotas moderadoras a EPS,112.83,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
12530100,"Seguros médicos, de accidentes y medicina prepagada",113.83,1.1,1.1,5.34,0.0,0.0,0.01,,,,,,,,,,,,
12540100,Seguros De Vehículos Y Otros Relacionados Con El Transporte,90.6,-0.23,-0.23,-4.93,0.0,0.0,-0.01,,,,,,,,,,,,
12620400,Servicios auxiliares y  financieros prestados a cambio de una comisión explicita,108.0,0.52,0.52,3.0,0.0,0.0,0.0,,,,,,,,,,,,
12710500,"Certificados, documentos administrativos y pago de honorarios",105.56,0.0,0.0,3.28,0.0,0.0,0.0,,,,,,,,,,,,
12719900,Otros pagos por servicios,107.86,0.12,0.12,4.34,0.0,0.0,0.0,,,,,,,,,,,,
01110100,Arroz,121.64,-1.0,-1.47,-8.73,-0.01,-0.02,-0.1,,,,,,,,,,,,
01110200,Pastas Alimenticias,111.99,0.43,0.9,7.06,0.0,0.0,0.01,,,,,,,,,,,,
01110300,Avena Y Sus Derivados,104.5,0.85,2.47,9.44,0.0,0.0,0.0,,,,,,,,,,,,
01110500,Trigo Y Sus Derivados,107.23,0.09,0.11,2.84,0.0,0.0,0.0,,,,,,,,,,,,
01110600,Maíz Y Sus Derivados,112.54,0.22,-0.06,1.73,0.0,0.0,0.0,,,,,,,,,,,,
01110800,Pan,107.7,0.26,0.78,3.87,0.0,0.01,0.03,,,,,,,,,,,,
01119800,"Otras Harinas, Cereales Y Almidones",107.39,0.36,0.9,3.68,0.0,0.0,0.01,,,,,,,,,,,,
01119900,Otros Productos De Panadería,103.63,0.29,0.47,1.61,0.0,0.0,0.0,,,,,,,,,,,,
01120100,Carne De Res Y Derivados,111.01,0.61,1.88,5.98,0.01,0.04,0.11,,,,,,,,,,,,
01120200,Carne De Cerdo Y Derivados,115.48,-0.26,1.7,11.78,0.0,0.01,0.06,,,,,,,,,,,,
01120300,Carne De Aves,111.46,1.03,3.06,6.83,0.01,0.04,0.08,,,,,,,,,,,,
01120500,"Carnes Preparadas, Charcutería Y Otros Productos Conteniendo Carne",109.81,1.12,1.25,5.58,0.0,0.01,0.02,,,,,,,,,,,,
01130300,Productos de rio y mar (incluye pescados y camarones frescos o congelados y pescado enlatado como sardinas y atún),115.03,0.38,0.69,9.73,0.0,0.0,0.06,,,,,,,,,,,,
01140100,Leche,111.47,-0.19,0.49,4.33,0.0,0.01,0.04,,,,,,,,,,,,
01140200,Quesos Y Productos Afines,110.41,0.16,0.89,1.76,0.0,0.0,0.01,,,,,,,,,,,,
01140500,Huevos,108.97,-0.8,-0.5,5.14,-0.01,0.0,0.03,,,,,,,,,,,,
01149900,Otros Derivados De La Leche,110.55,0.26,1.42,5.78,0.0,0.0,0.01,,,,,,,,,,,,
01150100,Aceites Comestibles,119.96,2.45,4.11,11.27,0.01,0.02,0.05,,,,,,,,,,,,
01150200,Mantequilla De Vaca,120.24,0.23,0.47,5.4,0.0,0.0,0.0,,,,,,,,,,,,
01150500,Margarinas y grasas animales y vegetales,108.74,0.57,1.01,5.08,0.0,0.0,0.0,,,,,,,,,,,,
01160200,Frutas Congeladas O En Pulpa,102.62,0.38,0.47,1.95,0.0,0.0,0.0,,,,,,,,,,,,
01160300,"Frutos Secos Y Nueces, Cáscaras De Frutas Y Semillas Comestibles",108.67,0.04,0.35,5.42,0.0,0.0,0.0,,,,,,,,,,,,
01160500,Naranjas,136.81,3.95,16.68,6.94,0.0,0.01,0.0,,,,,,,,,,,,
01160600,Bananos,128.72,0.35,0.4,12.97,0.0,0.0,0.01,,,,,,,,,,,,
01160700,Tomate de árbol,109.09,1.77,4.62,10.99,0.0,0.0,0.01,,,,,,,,,,,,
01160800,Moras,106.76,3.63,7.24,-0.07,0.0,0.0,0.0,,,,,,,,,,,,
01160900,Frutas frescas,131.13,1.74,3.65,4.17,0.01,0.03,0.04,,,,,,,,,,,,
01170200,Legumbres Secas,108.27,-0.35,-1.8,13.67,0.0,0.0,0.03,,,,,,,,,,,,
01170300,Legumbres Y Hortalizas En Conserva Y Deshidratadas,106.95,0.94,1.09,4.6,0.0,0.0,0.0,,,,,,,,,,,,
01170400,Plátanos,95.7,-4.31,-5.79,5.1,-0.01,-0.02,0.01,,,,,,,,,,,,
01170500,Papas,99.95,15.12,26.77,8.25,0.04,0.06,0.02,,,,,,,,,,,,
01170600,Yuca Para Consumo En El Hogar,78.74,-0.33,-0.04,-14.39,0.0,0.0,-0.01,,,,,,,,,,,,
01171100,"Productos Derivados De Los Tubérculos, Raíces Y Plátanos",106.57,0.25,0.6,3.0,0.0,0.0,0.0,,,,,,,,,,,,
01171200,"Arracacha, ñame y otros tubérculos",96.62,-5.59,-8.1,-12.62,0.0,0.0,0.0,,,,,,,,,,,,
01171300,Tomate,140.61,-7.04,18.62,9.16,-0.02,0.04,0.02,,,,,,,,,,,,
01171400,Cebolla,117.99,6.24,16.78,40.09,0.01,0.03,0.07,,,,,,,,,,,,
01171500,Zanahoria,121.37,-4.79,-2.67,-3.47,0.0,0.0,0.0,,,,,,,,,,,,
01171600,Hortalizas y legumbres frescas ,136.28,-0.83,3.19,4.78,0.0,0.01,0.02,,,,,,,,,,,,
01180100,Azúcar Y Otros Endulzantes,109.13,-0.31,-0.66,-0.01,0.0,0.0,0.0,,,,,,,,,,,,
01180200,Panela Cruda Para Consumo En El Hogar,125.12,2.05,4.04,29.32,0.0,0.01,0.04,,,,,,,,,,,,
01180300,"Jaleas, Mermeladas, Miel Y Similares",109.08,0.13,0.29,3.91,0.0,0.0,0.0,,,,,,,,,,,,
01180500,"Dulces, Confites, Caramelos, Bombones, Chocolatinas, Chicles, Masmelos, Cocadas Para Consumo En El Hogar",122.28,1.17,1.96,17.94,0.0,0.0,0.01,,,,,,,,,,,,
01180600,"Helados, Conos, Paletas, Vasitos, Refrescos Congelados Y Tortas Heladas Para Consumo En El Hogar",108.11,0.54,1.2,3.24,0.0,0.0,0.0,,,,,,,,,,,,
01180700,"Gelatinas, Flanes Y Pudines En Polvo Para Preparar",102.9,0.36,0.77,4.57,0.0,0.0,0.0,,,,,,,,,,,,
01190100,"Salsas, Pastas Y Aderezos",107.14,0.12,0.01,4.08,0.0,0.0,0.01,,,,,,,,,,,,
01190200,Sal,116.89,0.7,1.43,5.16,0.0,0.0,0.0,,,,,,,,,,,,
01190500,"Sopas, Cremas, Caldos Y Consomés",108.25,0.56,0.43,2.66,0.0,0.0,0.0,,,,,,,,,,,,
01190600,"Frituras: papas fritas, chitos, maizitos, patacones, besitos, etc., para consumo en el hogar",110.7,0.17,0.33,3.4,0.0,0.0,0.0,,,,,,,,,,,,
01190800,Condimentos y hierbas culinarias,115.56,-1.09,-1.29,3.03,0.0,0.0,0.0,,,,,,,,,,,,
01191100,Leche En Polvo Para Lactantes,106.34,0.04,0.16,3.01,0.0,0.0,0.0,,,,,,,,,,,,
01199900,"Otros Alimentos Precocidos Y Preparados: Ajiaco, Lenteja, Frijol, Lechona Enlatada Y Similares",109.36,0.85,0.73,6.13,0.0,0.0,0.0,,,,,,,,,,,,
01210100,Café Y Productos A Base De Café,103.42,-0.01,0.19,1.67,0.0,0.0,0.0,,,,,,,,,,,,
01210200,Chocolate Y Productos A Base De Chocolate,108.47,1.09,1.57,7.31,0.0,0.0,0.01,,,,,,,,,,,,
01210300,Té E Infusiones (Para Bebidas Calientes),111.51,1.35,1.46,8.38,0.0,0.0,0.0,,,,,,,,,,,,
01220100,Agua Mineral (Con Y Sin Gas) Para Consumo En El Hogar,112.85,0.18,0.29,3.92,0.0,0.0,0.0,,,,,,,,,,,,
01220600,"Refrescos Líquidos Empacados (Jugos, Té Fríos Y Bebidas Hidratantes)",108.54,0.74,0.78,5.65,0.0,0.0,0.01,,,,,,,,,,,,
01220700,Concentrados Para Preparar Refrescos,88.39,0.14,0.16,1.22,0.0,0.0,0.0,,,,,,,,,,,,
01221100,Gaseosas y maltas para consumo en el hogar,111.46,0.04,0.1,2.73,0.0,0.0,0.01,,,,,,,,,,,,
01221200,"Bebidas energizantes y a base de arroz, soya, coco y similares",106.7,-0.06,0.62,3.29,0.0,0.0,0.0,,,,,,,,,,,,
02110100,Aguardiente,111.5,0.25,0.25,0.54,0.0,0.0,0.0,,,,,,,,,,,,
02110500,"Whisky, ron, brandy, vodka, ginebra, coñac, tequila, cremas de licor y aperitivos",110.88,0.75,0.79,2.57,0.0,0.0,0.01,,,,,,,,,,,,
02120100,"Vino, Champaña, Jerez Y Aperitivos A Base De Vino Para Consumo En El Hogar",114.0,-0.4,-1.56,3.85,0.0,0.0,0.0,,,,,,,,,,,,
02130100,Cerveza Y Refajo,105.07,0.04,0.37,1.49,0.0,0.0,0.01,,,,,,,,,,,,
02210100,"Cigarrillos, tabaco y derivados",125.43,1.47,2.11,6.76,0.0,0.0,0.01,,,,,,,,,,,,
03120100,Prendas De Vestir Para Hombre,96.37,-0.24,-0.77,-5.1,0.0,-0.01,-0.05,,,,,,,,,,,,
03120200,Prendas De Vestir Para Mujer,91.94,-0.1,-1.51,-7.68,0.0,-0.01,-0.08,,,,,,,,,,,,
03120500,Prendas De Vestir Para Bebés,103.52,5.17,5.44,1.45,0.0,0.0,0.0,,,,,,,,,,,,
03120600,Uniformes,107.71,0.18,0.18,0.54,0.0,0.0,0.0,,,,,,,,,,,,
03120700,Prendas de vestir para niña y niño,102.1,4.48,4.55,1.18,0.02,0.02,0.01,,,,,,,,,,,,
03131000,"Otros artículos y accesorios de vestir para hombre y mujer, incluyendo artículos de vestir para adulto y bebé y materiales",106.23,1.27,4.02,4.26,0.0,0.0,0.0,,,,,,,,,,,,
03140200,Lavado Y Planchado De Ropa,106.41,0.37,0.65,1.66,0.0,0.0,0.0,,,,,,,,,,,,
03210100,Calzado Para Hombre,99.64,3.55,3.88,-1.07,0.01,0.01,0.0,,,,,,,,,,,,
03210200,Calzado Para Mujer,101.52,6.39,6.51,0.55,0.02,0.02,0.0,,,,,,,,,,,,
03210700,Calzado para niño y niña,102.76,7.4,7.58,1.51,0.01,0.01,0.0,,,,,,,,,,,,
04130100,Arriendo efectivo ,104.34,0.21,0.37,1.12,0.02,0.04,0.12,,,,,,,,,,,,
04230100,Arriendo imputado,104.56,0.25,0.45,1.31,0.04,0.07,0.19,,,,,,,,,,,,
04310100,Materiales Para La Conservación Y La Reparación De La Vivienda,106.58,1.0,0.99,4.51,0.0,0.0,0.01,,,,,,,,,,,,
04410100,Suministro De Agua,109.3,0.56,1.21,3.85,0.01,0.02,0.07,,,,,,,,,,,,
04420100,Recogida De Basuras,121.97,5.0,5.67,6.45,0.02,0.02,0.03,,,,,,,,,,,,
04430100,Alcantarillado,113.65,0.03,0.61,2.83,0.0,0.0,0.01,,,,,,,,,,,,
04440100,Servicios Relacionados Con La Copropiedad,110.58,0.52,0.67,3.26,0.01,0.01,0.04,,,,,,,,,,,,
04510100,Electricidad,108.41,-0.17,-0.27,2.85,-0.01,-0.01,0.08,,,,,,,,,,,,
04520300,Gas,107.88,-0.13,-2.06,1.06,0.0,-0.02,0.01,,,,,,,,,,,,
05110100,Muebles,105.81,0.68,1.4,4.18,0.0,0.01,0.02,,,,,,,,,,,,
05110200,Equipo De Iluminación,103.6,-0.2,0.13,1.17,0.0,0.0,0.0,,,,,,,,,,,,
05119900,Otros Artículos De Decoración,105.91,-0.32,-0.3,3.07,0.0,0.0,0.0,,,,,,,,,,,,
05210200,Ropa confeccionada para cama,104.73,0.38,0.65,2.69,0.0,0.0,0.0,,,,,,,,,,,,
05210700,Ropa de tocador y productos textiles del hogar,106.71,0.28,0.62,3.58,0.0,0.0,0.0,,,,,,,,,,,,
05310100,"Neveras, Refrigeradores Y Congeladores",109.49,8.65,9.28,5.55,0.01,0.01,0.01,,,,,,,,,,,,
05310200,"Lavadoras, Secadoras Y Lava-Vajillas",102.67,6.63,7.19,0.44,0.01,0.01,0.0,,,,,,,,,,,,
05310300,"Estufas, Hornos Y Pipetas De Gas",112.23,10.33,11.29,7.69,0.0,0.0,0.0,,,,,,,,,,,,
05320100,Aparatos Eléctricos  Pequeños Para El Hogar,108.06,7.2,7.86,6.17,0.0,0.0,0.0,,,,,,,,,,,,
05410100,"Cristalería y vajilla Artículos, vajillas y utensilios de vidrio, cristal, porcelana y cerámica para el hogar",109.48,0.69,1.1,5.4,0.0,0.0,0.0,,,,,,,,,,,,
05410300,Utensilios de cocina y menaje no eléctricos,106.32,0.42,0.55,4.34,0.0,0.0,0.0,,,,,,,,,,,,
05520300,Accesorios Eléctricos Pequeños,104.02,0.45,0.55,5.1,0.0,0.0,0.01,,,,,,,,,,,,
05610100,Productos De Limpieza Y Mantenimiento,95.31,-0.12,-0.45,-7.82,0.0,-0.01,-0.1,,,,,,,,,,,,
05610200,Elementos De Aseo,98.89,0.07,0.31,-4.97,0.0,0.0,-0.01,,,,,,,,,,,,
05610400,"Artículos De Ferretería: Puntillas, Clavos, Tornillos, Tuercas, Brocas, Brochas, Pinceles, Lijas Y Otros.",104.72,-0.29,1.0,2.84,0.0,0.0,0.0,,,,,,,,,,,,
05610600,Productos desechables y no duraderos para el hogar,104.69,0.18,0.48,2.27,0.0,0.0,0.0,,,,,,,,,,,,
05620100,Servicio Doméstico,108.14,0.73,1.3,2.5,0.01,0.01,0.03,,,,,,,,,,,,
06110300,Productos farmacéuticos y dermatológicos,110.6,0.88,1.35,6.1,0.01,0.01,0.06,,,,,,,,,,,,
06120100,Elementos Implementos Médicos,103.46,-1.58,-5.0,-2.38,0.0,0.0,0.0,,,,,,,,,,,,
06130100,Artefactos Y Equipo Terapéutico Y Su Reparación,107.21,0.38,0.53,2.63,0.0,0.0,0.0,,,,,,,,,,,,
06210100,Consulta Médica General Con Médico Particular,109.71,0.47,0.75,3.7,0.0,0.0,0.0,,,,,,,,,,,,
06210500,"Consulta médica con médico especialista particular (incluye ortodoncia): pediatría, oftalmología, ginecología, siquiatría, traumatología, cardiología y otros especialistas",106.84,0.2,0.36,2.09,0.0,0.0,0.0,,,,,,,,,,,,
06220100,"Servicios Odontológicos Con Odontólogos Particulares: Consultas, Profilaxis, Exodoncias (Extracción), Amalgamas, Sellantes, Fluorización.",107.08,0.14,0.03,3.31,0.0,0.0,0.01,,,,,,,,,,,,
06230100,"Servicios Para Particulares En Centros De Rayos X: Radiografías (Incluyendo Las Dentales), Urografías, Mamografías, Electrocardiogramas Y Otras Imágenes Diagnósticas",106.12,0.48,0.54,1.86,0.0,0.0,0.0,,,,,,,,,,,,
06230200,"Exámenes De Laboratorio Para Particulares: De Sangre, Bacteriológicos, Etc.",107.35,0.44,0.54,3.76,0.0,0.0,0.0,,,,,,,,,,,,
06230300,Servicios Médicos Auxiliares No Hospitalarios,103.04,0.2,0.38,0.05,0.0,0.0,0.0,,,,,,,,,,,,
06310300,"Servicios médicos menores (pequeña cirugía, cirugía ambulatoria, urgencias, etc.)",99.75,-0.28,-0.28,0.33,0.0,0.0,0.0,,,,,,,,,,,,
07110100,Vehículo Particular Nuevo O Usado,108.99,0.32,0.77,5.27,0.01,0.02,0.14,,,,,,,,,,,,
07120100,Motos Y Bicicletas Con Motor Nuevas O Usadas,116.55,0.79,1.52,9.4,0.0,0.0,0.02,,,,,,,,,,,,
07130100,Compra De Bicicletas Nuevas O Usadas (Excepto Para Niños),115.0,3.2,4.79,11.71,0.0,0.0,0.01,,,,,,,,,,,,
07210100,"Llantas Y Neumáticos, Rines Para Vehículo",113.03,0.95,1.2,3.88,0.0,0.0,0.0,,,,,,,,,,,,
07210300,"Productos Para La Limpieza Y Conservación Del  Vehículo: Pintura, Limpiadores, Selladores, Shampoo, Ceras, Ambientadores, Eliminador De Olores, Pañitos Húmedos Para Vehículos, Etc.",110.01,0.27,0.29,2.43,0.0,0.0,0.0,,,,,,,,,,,,
07210600,"Piezas Para Bicicleta: Llantas, Neumáticos, Rines, Manzanas, Cadenas, Cambios, Piñones, Guallas, Sillines, Candados Y Cable Candado, Luces, Etc.",116.02,0.88,2.7,8.86,0.0,0.0,0.0,,,,,,,,,,,,
07219900,Otras Piezas De Repuesto Para Vehículo,107.22,0.52,0.46,2.58,0.0,0.0,0.0,,,,,,,,,,,,
07220400,"Aditivos, Valvulinas, Líquido Para Frenos, Refrigerantes, Agua Para Batería, Etc.",107.67,0.08,0.3,3.84,0.0,0.0,0.0,,,,,,,,,,,,
07220500,Combustibles para vehículos,92.46,1.55,3.36,-9.08,0.04,0.08,-0.26,,,,,,,,,,,,
07230100,"Mantenimiento Y Reparaciones Efectuadas En El Taller: Engrase, Sincronización, Revisiones Técnicas, Instalaciones De Partes Y Accesorios, Balanceo De Ruedas, Despinchada, Lavado Y Polichado, Servicios De Grúa, Etc.",104.57,0.17,0.56,1.55,0.0,0.0,0.01,,,,,,,,,,,,
07230200,Compra Y Cambio De Aceite,109.12,0.24,0.37,3.16,0.0,0.0,0.01,,,,,,,,,,,,
07230300,Servicios De Latonería Y Pintura,105.51,0.08,0.09,-0.18,0.0,0.0,0.0,,,,,,,,,,,,
07240100,Parqueaderos,106.32,0.18,0.49,1.95,0.0,0.0,0.01,,,,,,,,,,,,
07240200,Peajes,109.13,0.6,1.46,1.7,0.0,0.0,0.0,,,,,,,,,,,,
07240300,"Gastos Reglamentarios Relacionados Con La Propiedad, Manejo Y Alquiler De Vehículos",115.55,0.0,3.57,3.78,0.0,0.0,0.0,,,,,,,,,,,,
07330100,Transporte De Pasajeros Y Equipaje En Avión (Incluye Pagos Por Exceso De Equipaje),85.74,0.64,-11.12,-15.09,0.0,-0.02,-0.03,,,,,,,,,,,,
07371000,Transporte urbano  (incluye tren y metro),110.41,0.42,1.44,3.43,0.02,0.07,0.16,,,,,,,,,,,,
07372000,"Transporte intermunicipal, interveredal e interIPC",137.9,-0.64,-1.06,48.04,0.0,0.0,0.14,,,,,,,,,,,,
07373000,Transporte escolar,113.29,1.63,1.63,1.68,0.01,0.01,0.01,,,,,,,,,,,,
